portion_id	portion_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	state	portion_number	weight	is_ffpe
f549cce8-eb85-466a-8f0a-90cacd97b70a	TCGA-15-1444-01A-02	4c42dc4e-66b7-40bf-9fbe-b92543248198	TCGA-15-1444	TCGA-GBM	07da260d-ef04-4a23-bdad-5ceb98a673ca	TCGA-15-1444-01A	released	02	121.0	False
884733ed-568f-4326-8a8a-2106e78ed07c	TCGA-15-1444-10A-01	4c42dc4e-66b7-40bf-9fbe-b92543248198	TCGA-15-1444	TCGA-GBM	f64d61ac-b8b7-44a8-a5c4-adfff2940ff3	TCGA-15-1444-10A	released	01	--	False
aac3e6ef-9aad-4f83-8927-838a096a4cdd	TCGA-06-2565-01A-01	c7b4fd72-b45d-4524-8424-983120abfec0	TCGA-06-2565	TCGA-GBM	20342f47-d86b-468f-9450-a0fef449e21e	TCGA-06-2565-01A	released	01	135.0	False
524304ce-dd99-4b59-b379-7cc2da965112	TCGA-06-2565-01A-22-1899-20	c7b4fd72-b45d-4524-8424-983120abfec0	TCGA-06-2565	TCGA-GBM	20342f47-d86b-468f-9450-a0fef449e21e	TCGA-06-2565-01A	released	22	--	False
bf9aa747-6abb-4954-bc0b-8c3b41ed6e16	TCGA-06-2565-10A-01	c7b4fd72-b45d-4524-8424-983120abfec0	TCGA-06-2565	TCGA-GBM	4b9273e0-e832-433e-886b-71a8892d77e8	TCGA-06-2565-10A	released	01	--	False
7227aa3c-e366-4b11-a345-2246b172599c	TCGA-19-2624-01A-01	2f4a127f-101a-4192-b3e8-f9be2c8648bc	TCGA-19-2624	TCGA-GBM	c9e1be85-0699-48b4-8977-0db46af4ec94	TCGA-19-2624-01A	released	01	151.0	False
39168f64-d136-4819-bb30-832b0d22c021	TCGA-19-2624-10A-01	2f4a127f-101a-4192-b3e8-f9be2c8648bc	TCGA-19-2624	TCGA-GBM	3686ca82-a154-45c9-b616-91e22cca1453	TCGA-19-2624-10A	released	01	--	False
61dd1e12-fb5b-45b3-abc4-dde483447e42	TCGA-41-2571-10A-01	722f462d-f939-4bc1-aae4-8f78b1335a87	TCGA-41-2571	TCGA-GBM	b470c914-f0bc-4690-92a7-a65b22e0a25e	TCGA-41-2571-10A	released	01	--	False
42ae0b05-ff1d-462d-9190-5ac41165e12b	TCGA-41-2571-01A-01	722f462d-f939-4bc1-aae4-8f78b1335a87	TCGA-41-2571	TCGA-GBM	1428c1f2-626c-4017-a651-ea2fa19156ba	TCGA-41-2571-01A	released	01	131.0	False
1e59bbb5-b2f7-47ce-b247-9fe22c1085f7	TCGA-14-2554-10A-01	b1c4579c-72fa-4974-830c-b6a81ace45f4	TCGA-14-2554	TCGA-GBM	a52481ab-009d-4a66-9530-7a0ed5e09420	TCGA-14-2554-10A	released	01	--	False
3bc9bbbc-9fbc-40a2-a792-7f3db54ae29c	TCGA-14-2554-01A-01	b1c4579c-72fa-4974-830c-b6a81ace45f4	TCGA-14-2554	TCGA-GBM	e8013962-7049-4596-aa49-e6403f608d98	TCGA-14-2554-01A	released	01	120.0	False
94f02f7e-fa31-4fb6-b6a6-42685bd42aec	TCGA-06-2567-10A-01	55a063b0-98ad-4700-b3ce-61bfe364fec8	TCGA-06-2567	TCGA-GBM	59b94440-3f8d-4b23-b8da-4859a3707717	TCGA-06-2567-10A	released	01	--	False
16713cc6-edd9-4a6d-b10f-c97efd2e62d6	TCGA-06-2567-01A-01	55a063b0-98ad-4700-b3ce-61bfe364fec8	TCGA-06-2567	TCGA-GBM	87817041-278c-41d8-9c27-bac80d299903	TCGA-06-2567-01A	released	01	111.0	False
2b4483ff-1cc5-4df0-9054-ec7704d14699	TCGA-06-2567-01A-22-1899-20	55a063b0-98ad-4700-b3ce-61bfe364fec8	TCGA-06-2567	TCGA-GBM	87817041-278c-41d8-9c27-bac80d299903	TCGA-06-2567-01A	released	22	--	False
fa2a036f-05d1-4184-bf96-44c650079fc4	TCGA-14-0817-01A-01	5a86d9f1-d38d-4b78-9a23-c7855a20ca2d	TCGA-14-0817	TCGA-GBM	0f1c4d49-f774-449d-bbd0-f0c79629d13a	TCGA-14-0817-01A	released	01	183.0	False
8a48f210-5363-46ca-ad30-14f0abe82476	TCGA-14-0817-10A-01	5a86d9f1-d38d-4b78-9a23-c7855a20ca2d	TCGA-14-0817	TCGA-GBM	77a150fe-b7c2-43ca-bec4-9701d7fdf7e7	TCGA-14-0817-10A	released	01	--	False
ad79f391-4f99-4107-b8dd-a871aad5cd70	TCGA-06-2561-10A-01	d6a48eb1-7c20-4ae3-ae35-b6b641238ef1	TCGA-06-2561	TCGA-GBM	95a6ee65-ecb4-46de-9b46-f72d527e94b8	TCGA-06-2561-10A	released	01	--	False
a770ef58-b15e-41fd-acc8-cce463145bd7	TCGA-06-2561-01A-02	d6a48eb1-7c20-4ae3-ae35-b6b641238ef1	TCGA-06-2561	TCGA-GBM	e0f7dc52-3547-4fd1-8565-47fd606b80de	TCGA-06-2561-01A	released	02	107.0	False
f46806a6-9242-4a62-b241-e09b5cafc770	TCGA-27-1831-10A-01	f45f4a30-6b4c-4f15-9140-959d6a25a45f	TCGA-27-1831	TCGA-GBM	967c0508-dbda-44e5-976b-1296ded8eb70	TCGA-27-1831-10A	released	01	--	False
10225288-a742-43af-88ea-dd5af14cafcc	TCGA-27-1831-01A-21-1899-20	f45f4a30-6b4c-4f15-9140-959d6a25a45f	TCGA-27-1831	TCGA-GBM	9bb49615-6f5e-471c-b68b-866e6199ceb7	TCGA-27-1831-01A	released	21	--	False
9508d911-fd3f-4a93-a0a6-6447c9da1bc4	TCGA-27-1831-01A-01	f45f4a30-6b4c-4f15-9140-959d6a25a45f	TCGA-27-1831	TCGA-GBM	9bb49615-6f5e-471c-b68b-866e6199ceb7	TCGA-27-1831-01A	released	01	157.0	False
dd923045-3313-4f8a-8de8-d4ede794303a	TCGA-27-1834-01A-01	7340f325-579f-4b90-96aa-3a7b362129ca	TCGA-27-1834	TCGA-GBM	fbbe6305-d9ea-490d-bdf5-276877a16ed4	TCGA-27-1834-01A	released	01	122.0	False
6f9a8ffa-448b-4227-9e3e-f574519692fb	TCGA-27-1834-01A-21-1899-20	7340f325-579f-4b90-96aa-3a7b362129ca	TCGA-27-1834	TCGA-GBM	fbbe6305-d9ea-490d-bdf5-276877a16ed4	TCGA-27-1834-01A	released	21	--	False
605814e9-b865-4de2-a2fe-70c3fef16565	TCGA-27-1834-10A-01	7340f325-579f-4b90-96aa-3a7b362129ca	TCGA-27-1834	TCGA-GBM	3faf361a-59ec-4983-9653-f53d65f93efc	TCGA-27-1834-10A	released	01	--	False
5b511c51-6a09-417b-bd8c-5e304fcd967e	TCGA-32-5222-10A-01	e876dd29-68b0-4bf1-83d1-488c40068a35	TCGA-32-5222	TCGA-GBM	c378b81b-7f9a-4bef-8b46-34f3806a89bf	TCGA-32-5222-10A	released	01	--	False
f9af1caa-715c-4632-a7b3-5b4dc8cd8c6a	TCGA-32-5222-01A-21-1899-20	e876dd29-68b0-4bf1-83d1-488c40068a35	TCGA-32-5222	TCGA-GBM	f5e8e4b1-a779-46d6-bbaa-8afdd96f48df	TCGA-32-5222-01A	released	21	--	False
a4b61438-2347-4ac0-bf10-2c1574503448	TCGA-32-5222-01A-01	e876dd29-68b0-4bf1-83d1-488c40068a35	TCGA-32-5222	TCGA-GBM	f5e8e4b1-a779-46d6-bbaa-8afdd96f48df	TCGA-32-5222-01A	released	01	133.0	False
fc32f1f9-8457-498e-894e-e73aac10586a	TCGA-06-5408-01A-21-1899-20	af055b98-be6a-4012-ac64-f1b6539b23d0	TCGA-06-5408	TCGA-GBM	900e10bb-2654-4eec-8ac7-8d4e3667ef34	TCGA-06-5408-01A	released	21	--	False
e336be13-f644-449a-a452-26566187a3a7	TCGA-06-5408-01A-01	af055b98-be6a-4012-ac64-f1b6539b23d0	TCGA-06-5408	TCGA-GBM	900e10bb-2654-4eec-8ac7-8d4e3667ef34	TCGA-06-5408-01A	released	01	126.0	False
da7230df-ffe0-49d2-a4de-776cc7e753b9	TCGA-06-5408-10A-01	af055b98-be6a-4012-ac64-f1b6539b23d0	TCGA-06-5408	TCGA-GBM	4d4daca8-ab6f-475a-9fea-44e573d32a8f	TCGA-06-5408-10A	released	01	--	False
95b97abc-b03d-43ca-9c93-06a91002e887	TCGA-76-4925-10A-01	872abc8a-6c1f-4114-b993-7d0327fb38bd	TCGA-76-4925	TCGA-GBM	f4a259c9-9d31-405f-b81a-5a1011a9cafd	TCGA-76-4925-10A	released	01	--	False
1046a310-d974-4b6f-8f27-56369c29a273	TCGA-76-4925-01A-01	872abc8a-6c1f-4114-b993-7d0327fb38bd	TCGA-76-4925	TCGA-GBM	862aedf5-00e0-4efb-8479-306e777db0df	TCGA-76-4925-01A	released	01	70.0	False
b053d3d0-350c-42cb-b014-a0920091aa55	TCGA-32-2634-01A-01	1030a6b9-0df8-4d60-b69f-2a36e630a6ad	TCGA-32-2634	TCGA-GBM	a16af0bf-558c-4fa7-93d2-c6c82a8ac483	TCGA-32-2634-01A	released	01	117.0	False
f2a38f3a-e441-40e4-abc4-87a1d9e26495	TCGA-32-2634-10A-01	1030a6b9-0df8-4d60-b69f-2a36e630a6ad	TCGA-32-2634	TCGA-GBM	6f872dd8-dea4-4af4-85b5-e1138c107d8a	TCGA-32-2634-10A	released	01	--	False
5739c85b-2e30-4ac3-91fa-01d4592dd586	TCGA-26-1442-01A-21-1898-20	c29d73c0-c885-4105-bf74-38e9178e71c9	TCGA-26-1442	TCGA-GBM	46c31ffb-160d-4705-a7ca-6b3393054d8c	TCGA-26-1442-01A	released	21	--	False
ec9fc551-d75e-4dfb-8c0d-c46b14f4fd06	TCGA-26-1442-01A-01	c29d73c0-c885-4105-bf74-38e9178e71c9	TCGA-26-1442	TCGA-GBM	46c31ffb-160d-4705-a7ca-6b3393054d8c	TCGA-26-1442-01A	released	01	148.0	False
07dc3330-be56-4121-b683-51a6e2fcf3fe	TCGA-26-1442-10A-01	c29d73c0-c885-4105-bf74-38e9178e71c9	TCGA-26-1442	TCGA-GBM	a44747e8-a5f6-4eb6-9222-10b9eeae6d8f	TCGA-26-1442-10A	released	01	--	False
d8357d57-6a64-4ba9-8486-a8835e8bd44a	TCGA-27-2519-01A-01	6ff96a7e-1b96-4530-b8a8-7f2e9e541955	TCGA-27-2519	TCGA-GBM	ebe1773e-b2be-49bd-9871-5a457648e1f4	TCGA-27-2519-01A	released	01	64.0	False
600424dd-bccf-466f-a6f7-819befa1ce21	TCGA-27-2519-10A-01	6ff96a7e-1b96-4530-b8a8-7f2e9e541955	TCGA-27-2519	TCGA-GBM	2390261f-1004-4f49-b56b-5c3d176a7478	TCGA-27-2519-10A	released	01	--	False
d34197ab-8b0e-4c6d-a136-fd5bbf51241b	TCGA-06-0211-10A-01	5c984433-33cf-42fc-b3ba-511efcdcab19	TCGA-06-0211	TCGA-GBM	5c4ba77d-d7f4-4d66-b9a9-875167a063ae	TCGA-06-0211-10A	released	01	--	False
be08b9e6-5a4b-4322-b97d-66422db02e48	TCGA-06-0211-01A-01	5c984433-33cf-42fc-b3ba-511efcdcab19	TCGA-06-0211	TCGA-GBM	83177103-6ae2-444e-8ae7-e1bf76b1351d	TCGA-06-0211-01A	released	01	--	False
1ebed633-d88e-4393-a4a9-4aad38b46599	TCGA-06-0211-01B-01	5c984433-33cf-42fc-b3ba-511efcdcab19	TCGA-06-0211	TCGA-GBM	3847889f-2a14-4bf7-8fac-c89c2b4198f3	TCGA-06-0211-01B	released	01	--	False
2c161608-30a4-4046-8823-04ab18bd61aa	TCGA-06-0211-02A-02	5c984433-33cf-42fc-b3ba-511efcdcab19	TCGA-06-0211	TCGA-GBM	2e7eec3f-c9c4-42c2-8b3d-296d916a2842	TCGA-06-0211-02A	released	02	119.0	False
80311b21-9221-4ec6-8953-25bdfbac30f9	TCGA-26-5135-01A-01	69d56f2d-6924-409b-9d1e-c8d69b400270	TCGA-26-5135	TCGA-GBM	8cfb4c3f-b25f-412c-91c7-997c64ea2d75	TCGA-26-5135-01A	released	01	120.0	False
3a1ebeb9-1c31-4864-82a6-7626d783a392	TCGA-26-5135-10A-01	69d56f2d-6924-409b-9d1e-c8d69b400270	TCGA-26-5135	TCGA-GBM	cd1e6f91-f07b-4804-b8c9-a03db048c1b1	TCGA-26-5135-10A	released	01	--	False
6dc26292-dbae-458f-adbb-18190eebd156	TCGA-06-0750-01A-01	0456a66b-c9b3-4eb1-9872-424a7ea712a2	TCGA-06-0750	TCGA-GBM	35ced632-741e-470a-b978-d4d4528c28ed	TCGA-06-0750-01A	released	01	--	False
d51a7368-b64f-44e9-be79-6e001d2403ca	TCGA-06-0750-10A-01	0456a66b-c9b3-4eb1-9872-424a7ea712a2	TCGA-06-0750	TCGA-GBM	6e042d50-3e9f-4e77-8d14-3d4c2a03fb7b	TCGA-06-0750-10A	released	01	--	False
b92c6719-ea37-492b-91c2-fbbaf151cf33	TCGA-06-0747-10A-01	44ef426e-b67d-4b49-80a3-86681b9abf1a	TCGA-06-0747	TCGA-GBM	2764f054-0466-40b1-944c-83afa2453b55	TCGA-06-0747-10A	released	01	--	False
e35fde29-2040-4ffe-aa59-2cc560969dd1	TCGA-06-0747-01A-01	44ef426e-b67d-4b49-80a3-86681b9abf1a	TCGA-06-0747	TCGA-GBM	5d38bd91-2efa-4a18-aa29-e18e399af353	TCGA-06-0747-01A	released	01	--	False
a41181b9-04bd-4ab1-978f-9e1f2c6f6c30	TCGA-32-2632-01A-01	50603cc6-42e6-412f-ab07-4805f728e6b6	TCGA-32-2632	TCGA-GBM	0d719f58-1572-4d51-9360-8ced507c4f94	TCGA-32-2632-01A	released	01	160.0	False
dbada69d-f24d-44cb-853f-30765b95a1e1	TCGA-32-2632-10A-01	50603cc6-42e6-412f-ab07-4805f728e6b6	TCGA-32-2632	TCGA-GBM	cfd1bfcd-f159-4dfc-8ca4-20be1854c4b5	TCGA-32-2632-10A	released	01	--	False
061c1db3-efe1-418f-bc8c-5da234757f57	TCGA-06-0749-01A-01	e921772f-f81a-49bc-b35e-3354c94447c0	TCGA-06-0749	TCGA-GBM	1a3bae5a-677d-4763-b019-ba26e0134929	TCGA-06-0749-01A	released	01	--	False
e6b92e49-f47c-4f25-bdf2-e9ee5a798457	TCGA-06-0749-10A-01	e921772f-f81a-49bc-b35e-3354c94447c0	TCGA-06-0749	TCGA-GBM	8db81a79-de8e-48db-a18d-de26b0b724e1	TCGA-06-0749-10A	released	01	--	False
fa5a6fbb-5e3d-4180-b62e-22e88ab19791	TCGA-06-0174-01A-01	ee3fc631-1e88-4f70-ab31-335851b38640	TCGA-06-0174	TCGA-GBM	ef15fec1-2aea-4adc-a7dd-dbef8feb838b	TCGA-06-0174-01A	released	01	--	False
0f417486-d992-4cce-83db-7d3e954dd21f	TCGA-06-0174-10B-01	ee3fc631-1e88-4f70-ab31-335851b38640	TCGA-06-0174	TCGA-GBM	ac791929-13bc-4c08-a7df-8c83489f6c88	TCGA-06-0174-10B	released	01	--	False
6e4cd725-8e45-4168-8494-3e870f9c3349	TCGA-06-5856-10A-01	f4fe7c02-be19-4929-8638-960e5776494c	TCGA-06-5856	TCGA-GBM	ceb3f963-b3ff-4003-9112-9ac375c82fe0	TCGA-06-5856-10A	released	01	--	False
17c0def9-6a68-48f4-a337-f2f62be7d559	TCGA-06-5856-01A-21-1899-20	f4fe7c02-be19-4929-8638-960e5776494c	TCGA-06-5856	TCGA-GBM	fc746957-2a65-44b9-9819-e857c390a1de	TCGA-06-5856-01A	released	21	--	False
3d3e2ae4-71b6-4109-8860-859a488cbacc	TCGA-06-5856-01A-01	f4fe7c02-be19-4929-8638-960e5776494c	TCGA-06-5856	TCGA-GBM	fc746957-2a65-44b9-9819-e857c390a1de	TCGA-06-5856-01A	released	01	60.0	False
66412944-0318-49f0-8e43-3eb5e4642660	TCGA-28-5209-10A-01	153c2442-ea61-4b5e-8c5c-c71d287c6055	TCGA-28-5209	TCGA-GBM	1fab2ef1-09e6-4d6d-b53c-db95cd154352	TCGA-28-5209-10A	released	01	--	False
4eb3ee9f-0cda-4c96-b178-9c7ec7a8ad38	TCGA-28-5209-01A-01	153c2442-ea61-4b5e-8c5c-c71d287c6055	TCGA-28-5209	TCGA-GBM	77b63255-12fb-45e3-bd0b-c4836fcfc569	TCGA-28-5209-01A	released	01	50.0	False
24f29a7f-7ed0-4d22-bf97-c5672ff2dd92	TCGA-06-0168-10A-01	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	TCGA-GBM	1037b0e7-9d2c-4d10-8695-575926a4e4a4	TCGA-06-0168-10A	released	01	--	False
646e0e73-7304-4825-80c7-43eb996a08fd	TCGA-06-0168-01A-02	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	TCGA-GBM	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	released	02	--	False
522609b1-9b30-425f-91cb-3f2310769356	TCGA-06-0168-01A-01	224235c1-5b6e-48d5-a5d1-777dfede0f1e	TCGA-06-0168	TCGA-GBM	d2fd4201-0a18-445e-8f83-ba67f4343e92	TCGA-06-0168-01A	released	01	--	False
c23d8512-d197-48c1-9d75-cd6dba20a0a4	TCGA-76-4932-10A-01	d6de8d1c-e5ff-45cd-b53e-f943d2578713	TCGA-76-4932	TCGA-GBM	d4cbc03a-0b46-4eaf-ab5e-a288579779fc	TCGA-76-4932-10A	released	01	--	False
12342d39-e405-4bea-b5d7-cb5c2c432049	TCGA-76-4932-01A-22-1899-20	d6de8d1c-e5ff-45cd-b53e-f943d2578713	TCGA-76-4932	TCGA-GBM	0bc8fe6e-0d2a-4c45-9af8-6a976b9a0327	TCGA-76-4932-01A	released	22	--	False
9c64e9e2-51af-4740-89e3-303c484d3ab7	TCGA-76-4932-01A-01	d6de8d1c-e5ff-45cd-b53e-f943d2578713	TCGA-76-4932	TCGA-GBM	0bc8fe6e-0d2a-4c45-9af8-6a976b9a0327	TCGA-76-4932-01A	released	01	101.0	False
2b058672-ce4d-43e5-979e-3ed976895f6a	TCGA-14-0871-01A-01	72f88d18-03be-4b51-9f4a-1151521b7292	TCGA-14-0871	TCGA-GBM	fd202256-3168-4d4a-b3cc-1c667838c313	TCGA-14-0871-01A	released	01	90.0	False
00da2077-778c-418a-9c92-01febd970ed8	TCGA-14-0871-01A-21-1898-20	72f88d18-03be-4b51-9f4a-1151521b7292	TCGA-14-0871	TCGA-GBM	fd202256-3168-4d4a-b3cc-1c667838c313	TCGA-14-0871-01A	released	21	--	False
1b632066-0c09-427d-a11b-344149df5511	TCGA-14-0871-10A-01	72f88d18-03be-4b51-9f4a-1151521b7292	TCGA-14-0871	TCGA-GBM	5a6717fa-b73e-4fe8-9714-0033aedb1748	TCGA-14-0871-10A	released	01	--	False
77ce0e17-be2f-415a-a54a-306ab88518ee	TCGA-32-2616-10A-01	52408d9f-2637-4952-9b90-cb607a860f23	TCGA-32-2616	TCGA-GBM	2db2c8ca-d890-41f7-ba50-e250f157d9ea	TCGA-32-2616-10A	released	01	--	False
a05c383c-9ee5-4a9b-ac7e-f7b68b923337	TCGA-32-2616-01A-01	52408d9f-2637-4952-9b90-cb607a860f23	TCGA-32-2616	TCGA-GBM	5405234c-f1bb-4d73-ad47-c2571aadc7f1	TCGA-32-2616-01A	released	01	69.0	False
90b8929e-a919-460e-b3d6-48eb33bcad0a	TCGA-06-0125-02A-31-2189-20	8da3103e-3e6c-4176-a583-d5fe5e60601e	TCGA-06-0125	TCGA-GBM	2452d88c-350b-4f54-96b8-b273a0706741	TCGA-06-0125-02A	released	31	--	False
2a9fc6c2-4b9c-4268-b6c7-1c77bbf79a21	TCGA-06-0125-02A-11	8da3103e-3e6c-4176-a583-d5fe5e60601e	TCGA-06-0125	TCGA-GBM	2452d88c-350b-4f54-96b8-b273a0706741	TCGA-06-0125-02A	released	11	25.0	False
589d0724-c23d-4c04-96cd-f5aa62e3567b	TCGA-06-0125-01A-03-1900-20	8da3103e-3e6c-4176-a583-d5fe5e60601e	TCGA-06-0125	TCGA-GBM	3a30326b-7523-4565-9a7e-0f7b5536b1ca	TCGA-06-0125-01A	released	03	--	False
832e2a05-3868-416b-b2bf-9805ae4e0478	TCGA-06-0125-01A-01	8da3103e-3e6c-4176-a583-d5fe5e60601e	TCGA-06-0125	TCGA-GBM	3a30326b-7523-4565-9a7e-0f7b5536b1ca	TCGA-06-0125-01A	released	01	100.0	False
52502660-8748-4dce-b5a0-4cacf0049f15	TCGA-06-0125-10A-01	8da3103e-3e6c-4176-a583-d5fe5e60601e	TCGA-06-0125	TCGA-GBM	0b38c4da-016a-499c-8bd2-2a22c912b74c	TCGA-06-0125-10A	released	01	--	False
d3b617d6-3b3f-40dc-bda0-f4ed9d948d26	TCGA-06-0139-01A-01	5bbeb8a7-3ac2-4ef1-bd48-6f83bc994a75	TCGA-06-0139	TCGA-GBM	2e54b242-9fda-4cb6-aeb7-4c3a56f8871a	TCGA-06-0139-01A	released	01	183.0	False
790f03cf-ad8f-4cde-8ba5-f465837c687f	TCGA-06-0139-10A-01	5bbeb8a7-3ac2-4ef1-bd48-6f83bc994a75	TCGA-06-0139	TCGA-GBM	5901d13e-e0ee-4c1b-a6e3-5dc09c19cdc2	TCGA-06-0139-10A	released	01	--	False
d860c3db-ab79-438f-8dbe-0e0fd596760b	TCGA-06-0139-01B-05	5bbeb8a7-3ac2-4ef1-bd48-6f83bc994a75	TCGA-06-0139	TCGA-GBM	76d1d52a-3381-43a2-8415-ac3561af9b51	TCGA-06-0139-01B	released	05	--	False
9840d4b6-92f6-4b5f-baeb-61c20ab0cd6c	TCGA-41-2572-10A-01	1e80ccf6-ef81-4662-bf5e-392f092c1e67	TCGA-41-2572	TCGA-GBM	c65d9a9c-6dc3-4e79-bcc4-76497084b94e	TCGA-41-2572-10A	released	01	--	False
4d05af6b-d3ac-448d-910c-09c6419d0fc7	TCGA-41-2572-01A-01	1e80ccf6-ef81-4662-bf5e-392f092c1e67	TCGA-41-2572	TCGA-GBM	6da1271f-ae25-4301-84be-6468e9b494f9	TCGA-41-2572-01A	released	01	112.0	False
16591c0a-e8b4-4f79-bc3b-11352514fc26	TCGA-06-5858-01A-01	d1547b99-3c96-4c62-8261-5111bcf860a9	TCGA-06-5858	TCGA-GBM	de0caab5-1c9b-4826-a666-c024935be29d	TCGA-06-5858-01A	released	01	59.0	False
a4364dd3-95dc-45c6-894c-312cc5105aca	TCGA-06-5858-01A-21-1899-20	d1547b99-3c96-4c62-8261-5111bcf860a9	TCGA-06-5858	TCGA-GBM	de0caab5-1c9b-4826-a666-c024935be29d	TCGA-06-5858-01A	released	21	--	False
32ae8141-d5de-4e60-a52c-dccf17846abb	TCGA-06-5858-10A-01	d1547b99-3c96-4c62-8261-5111bcf860a9	TCGA-06-5858	TCGA-GBM	accf6f01-8767-47b7-b410-31ff021c20dd	TCGA-06-5858-10A	released	01	--	False
694947b3-aa7e-4ae1-b843-bc8a9e4e1a1f	TCGA-06-2564-01A-22-1899-20	8ff9f921-f9e9-41c1-a5d4-891fd4cfe979	TCGA-06-2564	TCGA-GBM	e09161b9-d935-4bb4-a725-0384b6dedd06	TCGA-06-2564-01A	released	22	--	False
5b6cdcca-9ef1-4286-ae3f-74da6b58f598	TCGA-06-2564-01A-01	8ff9f921-f9e9-41c1-a5d4-891fd4cfe979	TCGA-06-2564	TCGA-GBM	e09161b9-d935-4bb4-a725-0384b6dedd06	TCGA-06-2564-01A	released	01	121.0	False
